"UF_ATENDIMENTO";"TIPO";"CLASSIFICACAO";"NACIONALIDADE";TOTAL
"AM";"ENTRADA";"OUTROS    ";"ALEMANHA                                ";1
"AM";"ENTRADA";"OUTROS    ";"ARGENTINA                               ";5
"AM";"ENTRADA";"OUTROS    ";"BARBADOS                                ";2
"AM";"ENTRADA";"OUTROS    ";"BOLÍVIA                                 ";2
"AM";"ENTRADA";"OUTROS    ";"BRASIL                                  ";132
"AM";"ENTRADA";"OUTROS    ";"CHILE                                   ";11
"AM";"ENTRADA";"OUTROS    ";"COLÔMBIA                                ";18
"AM";"ENTRADA";"OUTROS    ";"CORÉIA DO SUL                           ";5
"AM";"ENTRADA";"OUTROS    ";"COSTA RICA                              ";1
"AM";"ENTRADA";"OUTROS    ";"ESTADOS UNIDOS                          ";56
"AM";"ENTRADA";"OUTROS    ";"FRANÇA                                  ";1
"AM";"ENTRADA";"OUTROS    ";"GUIANA                                  ";1
"AM";"ENTRADA";"OUTROS    ";"PANAMÁ                                  ";10
"AM";"ENTRADA";"OUTROS    ";"PARAGUAI                                ";1
"AM";"ENTRADA";"OUTROS    ";"UCRÂNIA                                 ";8
"AM";"ENTRADA";"OUTROS    ";"URUGUAI                                 ";4
"AM";"ENTRADA";"OUTROS    ";"VENEZUELA                               ";1
